ad_id,account_id,timestamp,vertical,domain_age_days,daily_spend_usd,click_through_rate,user_report_count,ai_generated_flag,ai_label_compliant,ip_subnet,destination_tld,policy_violation_category
AD-BENIGN-0056507,ACC-326233,2026-07-05 12:46:00,Travel,442,28.66,0.0301,0,0,1,192.168.197,.net,None
AD-BENIGN-0053760,ACC-280746,2026-07-13 17:51:00,SaaS,275,8.89,0.0263,0,1,1,192.168.37,.net,None
AD-BENIGN-0040920,ACC-455522,2026-08-01 08:17:00,E-Commerce,286,31.5,0.0378,0,0,1,192.168.52,.org,None
AD-BENIGN-0079189,ACC-881543,2026-08-12 20:06:00,Education,818,245.26,0.0252,0,1,1,192.168.116,.org,None
AD-BENIGN-0064669,ACC-547931,2026-07-23 03:22:00,Local Services,280,30.27,0.0301,0,0,1,192.168.153,.org,None
AD-BENIGN-0024630,ACC-780009,2026-07-19 02:32:00,Local Services,832,110.29,0.0451,0,0,1,192.168.97,.co,None
AD-BENIGN-0001900,ACC-736484,2026-07-02 21:25:00,Education,55,10.47,0.022,0,0,1,192.168.250,.co,None
AD-BENIGN-0096855,ACC-140638,2026-07-06 11:51:00,Local Services,29,12.03,0.0719,0,0,1,192.168.20,.net,None
AD-BENIGN-0001271,ACC-712342,2026-08-20 01:44:00,Local Services,222,19.06,0.1037,0,1,1,192.168.225,.com,None
AD-FRAUD-0000557,ACC-GHOST-173,2026-08-01 04:07:00,Financial Services,2,3380.17,0.1773,5,1,0,10.104.13,.click,Misrepresentation: Financial Scam
AD-BENIGN-0031890,ACC-587528,2026-08-13 05:45:00,E-Commerce,29,33.55,0.0278,0,1,1,192.168.240,.co,None
AD-FRAUD-0000751,ACC-GHOST-530,2026-08-19 09:28:00,Financial Services,5,1595.74,0.2343,3,1,0,10.104.12,.top,Misrepresentation: Financial Scam
AD-BENIGN-0083522,ACC-843706,2026-09-03 03:55:00,Travel,22,28.23,0.0481,0,0,1,192.168.118,.com,None
AD-BENIGN-0080449,ACC-760923,2026-08-09 23:52:00,Travel,69,22.87,0.0106,0,0,1,192.168.226,.com,None
AD-BENIGN-0068174,ACC-456514,2026-08-10 04:41:00,SaaS,67,20.48,0.0544,0,0,1,192.168.224,.com,None
AD-BENIGN-0068709,ACC-756380,2026-07-05 10:18:00,E-Commerce,291,11.18,0.0493,0,0,1,192.168.105,.org,None
AD-BENIGN-0049770,ACC-490862,2026-09-02 09:53:00,Local Services,385,51.65,0.1771,0,0,1,192.168.125,.io,None
AD-BENIGN-0047897,ACC-563962,2026-07-13 22:22:00,E-Commerce,107,155.14,0.0327,0,1,1,192.168.115,.net,None
AD-BENIGN-0068815,ACC-530661,2026-07-26 03:20:00,SaaS,256,24.54,0.0519,0,0,1,192.168.115,.net,None
AD-BENIGN-0006241,ACC-515445,2026-07-01 18:56:00,Travel,188,34.49,0.0364,0,0,1,192.168.134,.com,None
AD-BENIGN-0087148,ACC-782009,2026-08-26 13:14:00,Local Services,64,20.6,0.019,0,0,1,192.168.112,.org,None
AD-BENIGN-0092638,ACC-374066,2026-08-26 15:16:00,Local Services,132,217.25,0.0302,0,0,1,192.168.145,.org,None
AD-BENIGN-0016319,ACC-543005,2026-08-25 15:47:00,Local Services,302,19.26,0.0206,0,1,0,192.168.178,.org,None
AD-BENIGN-0013993,ACC-859338,2026-08-30 17:43:00,Education,39,100.41,0.0307,0,0,1,192.168.92,.co,None
AD-BENIGN-0043813,ACC-984108,2026-07-31 08:45:00,SaaS,570,42.36,0.0421,0,0,1,192.168.247,.org,None
AD-BENIGN-0031046,ACC-741862,2026-09-07 07:54:00,E-Commerce,224,25.2,0.0205,0,0,1,192.168.79,.co,None
AD-FRAUD-0001764,ACC-GHOST-242,2026-08-14 17:26:00,Financial Services,3,2367.85,0.2892,4,1,0,10.104.12,.xyz,Malicious Software Destination
AD-BENIGN-0047690,ACC-215281,2026-08-12 18:39:00,E-Commerce,42,142.85,0.0068,0,0,1,192.168.239,.net,None
AD-BENIGN-0055697,ACC-640248,2026-09-03 16:08:00,Travel,214,14.37,0.0489,0,1,1,192.168.139,.com,None
AD-BENIGN-0076147,ACC-948626,2026-07-15 15:30:00,Education,93,9.18,0.0858,0,1,0,192.168.34,.com,None
AD-BENIGN-0067519,ACC-668134,2026-07-28 18:20:00,E-Commerce,223,23.69,0.0281,0,1,1,192.168.149,.com,None
AD-BENIGN-0095124,ACC-214088,2026-07-23 13:30:00,E-Commerce,36,17.71,0.0366,0,0,1,192.168.69,.com,None
AD-BENIGN-0052618,ACC-883528,2026-07-21 17:31:00,Education,515,10.88,0.0532,0,0,1,192.168.226,.net,None
AD-BENIGN-0033116,ACC-507188,2026-07-01 15:18:00,SaaS,23,65.16,0.0813,0,0,1,192.168.206,.io,None
AD-BENIGN-0023332,ACC-444687,2026-08-06 07:37:00,Local Services,511,6.38,0.0821,0,0,1,192.168.227,.org,None
AD-BENIGN-0003711,ACC-678855,2026-07-05 02:14:00,Local Services,239,31.46,0.0126,0,0,1,192.168.9,.com,None
AD-BENIGN-0025648,ACC-403206,2026-08-12 00:19:00,Local Services,1340,14.3,0.0107,0,0,1,192.168.242,.com,None
AD-BENIGN-0039019,ACC-446860,2026-07-27 23:14:00,SaaS,1575,17.72,0.0529,0,1,1,192.168.25,.com,None
AD-BENIGN-0019136,ACC-537825,2026-07-09 15:44:00,Education,612,41.57,0.0816,0,0,1,192.168.87,.net,None
AD-BENIGN-0013834,ACC-165214,2026-08-24 17:08:00,Education,265,26.66,0.0281,0,0,1,192.168.208,.org,None
AD-BENIGN-0018405,ACC-296953,2026-07-16 07:34:00,Local Services,253,54.49,0.0727,0,0,1,192.168.194,.io,None
AD-BENIGN-0067060,ACC-760945,2026-07-10 19:27:00,Education,146,22.14,0.0951,0,0,1,192.168.87,.co,None
AD-BENIGN-0087299,ACC-940787,2026-08-05 22:10:00,E-Commerce,74,18.44,0.1039,0,1,1,192.168.87,.net,None
AD-BENIGN-0008555,ACC-505316,2026-08-12 22:17:00,Education,65,131.02,0.0632,0,1,1,192.168.147,.net,None
AD-BENIGN-0018530,ACC-553580,2026-07-30 04:51:00,E-Commerce,108,32.47,0.0415,0,0,1,192.168.10,.co,None
AD-BENIGN-0084418,ACC-112344,2026-07-25 05:15:00,Education,59,49.77,0.0053,0,0,1,192.168.194,.org,None
AD-BENIGN-0096596,ACC-251236,2026-09-04 07:31:00,E-Commerce,189,103.43,0.0245,0,0,1,192.168.80,.co,None
AD-BENIGN-0053968,ACC-579110,2026-08-31 12:11:00,E-Commerce,240,569.26,0.0254,0,0,1,192.168.118,.com,None
AD-BENIGN-0013243,ACC-619224,2026-08-23 20:18:00,Travel,140,68.91,0.0437,0,1,1,192.168.198,.io,None
AD-BENIGN-0094444,ACC-709789,2026-09-05 17:33:00,Education,272,42.88,0.0318,1,1,1,192.168.114,.net,None
AD-BENIGN-0029451,ACC-684163,2026-08-13 20:04:00,SaaS,650,19.65,0.0551,0,0,1,192.168.153,.io,None
AD-BENIGN-0032773,ACC-910316,2026-08-15 02:38:00,SaaS,29,47.99,0.0223,0,1,1,192.168.171,.co,None
AD-BENIGN-0009868,ACC-445735,2026-07-05 08:27:00,Travel,1254,9.85,0.0025,1,0,1,192.168.84,.co,None
AD-BENIGN-0044038,ACC-435029,2026-08-01 12:55:00,SaaS,44,26.08,0.0286,0,0,1,192.168.146,.org,None
AD-BENIGN-0084341,ACC-898176,2026-08-20 10:45:00,Local Services,337,11.34,0.0037,0,1,1,192.168.194,.com,None
AD-BENIGN-0040203,ACC-462697,2026-09-06 22:21:00,E-Commerce,193,7.67,0.0216,0,1,1,192.168.81,.com,None
AD-BENIGN-0089149,ACC-419175,2026-07-26 21:54:00,Travel,174,14.3,0.0284,0,0,1,192.168.198,.io,None
AD-BENIGN-0063696,ACC-949268,2026-08-03 10:48:00,SaaS,156,55.46,0.0463,0,1,1,192.168.37,.co,None
AD-BENIGN-0005314,ACC-947274,2026-08-29 18:16:00,Local Services,240,33.01,0.0436,0,0,1,192.168.229,.co,None
AD-BENIGN-0009615,ACC-918011,2026-09-02 18:54:00,Travel,267,13.72,0.0607,0,1,1,192.168.5,.com,None
AD-FRAUD-0000777,ACC-GHOST-207,2026-09-02 14:43:00,Financial Services,1,2374.46,0.2958,4,1,0,10.104.12,.live,Misrepresentation: Financial Scam
AD-BENIGN-0023025,ACC-831244,2026-08-23 04:13:00,Education,23,57.39,0.1599,0,0,1,192.168.129,.org,None
AD-BENIGN-0021218,ACC-800777,2026-07-03 23:24:00,Local Services,1574,70.18,0.0567,0,0,1,192.168.75,.net,None
AD-BENIGN-0082684,ACC-931172,2026-07-01 16:30:00,Travel,298,50.33,0.0456,0,0,1,192.168.198,.net,None
AD-BENIGN-0077290,ACC-120731,2026-09-02 03:04:00,Travel,185,120.37,0.0326,0,0,1,192.168.226,.org,None
AD-BENIGN-0026175,ACC-123172,2026-07-18 10:19:00,E-Commerce,99,139.55,0.02,0,0,1,192.168.158,.net,None
AD-BENIGN-0077830,ACC-639571,2026-09-07 03:31:00,Local Services,674,17.35,0.0301,0,1,1,192.168.228,.net,None
AD-BENIGN-0068660,ACC-492359,2026-07-23 07:15:00,SaaS,474,10.04,0.0867,0,0,1,192.168.2,.co,None
AD-BENIGN-0070903,ACC-567549,2026-07-31 16:57:00,Local Services,58,31.04,0.0219,0,0,1,192.168.135,.io,None
AD-BENIGN-0001398,ACC-663365,2026-08-04 09:50:00,Local Services,18,32.9,0.0345,0,1,1,192.168.106,.co,None
AD-BENIGN-0077609,ACC-962217,2026-07-24 17:59:00,Travel,945,43.9,0.0713,0,1,1,192.168.206,.org,None
AD-BENIGN-0063632,ACC-982739,2026-07-11 17:01:00,SaaS,299,44.75,0.0129,0,0,1,192.168.34,.co,None
AD-BENIGN-0073096,ACC-347517,2026-09-08 05:55:00,Education,232,23.99,0.0513,0,0,1,192.168.5,.net,None
AD-BENIGN-0034150,ACC-844786,2026-08-01 21:11:00,SaaS,442,116.19,0.0473,0,0,1,192.168.2,.com,None
AD-BENIGN-0000021,ACC-241744,2026-07-08 08:20:00,SaaS,220,27.91,0.0437,0,1,1,192.168.213,.com,None
AD-BENIGN-0059014,ACC-493161,2026-08-07 01:10:00,Education,305,30.74,0.1036,0,0,1,192.168.147,.org,None
AD-BENIGN-0091922,ACC-270672,2026-08-12 23:03:00,E-Commerce,370,65.35,0.0874,0,0,1,192.168.187,.net,None
AD-BENIGN-0002818,ACC-505689,2026-08-30 21:59:00,SaaS,33,72.36,0.0618,0,0,1,192.168.112,.com,None
AD-BENIGN-0028828,ACC-541340,2026-09-08 00:24:00,E-Commerce,345,57.54,0.1196,0,0,0,192.168.142,.co,None
AD-BENIGN-0041831,ACC-857016,2026-08-07 13:12:00,Travel,103,120.96,0.0291,0,0,1,192.168.41,.co,None
AD-BENIGN-0079263,ACC-679472,2026-09-04 14:39:00,E-Commerce,29,138.19,0.0226,0,0,1,192.168.86,.org,None
AD-BENIGN-0084568,ACC-789857,2026-07-01 14:52:00,Education,103,6.5,0.105,0,1,1,192.168.52,.org,None
AD-BENIGN-0053692,ACC-173454,2026-09-03 07:29:00,SaaS,91,25.31,0.0382,0,0,1,192.168.142,.co,None
AD-BENIGN-0088167,ACC-785765,2026-07-24 21:45:00,SaaS,76,24.59,0.0458,0,0,1,192.168.170,.io,None
AD-BENIGN-0013698,ACC-379077,2026-08-16 00:53:00,Local Services,201,8.43,0.1039,0,1,1,192.168.252,.co,None
AD-BENIGN-0095463,ACC-146115,2026-07-26 03:48:00,Local Services,205,187.25,0.0709,0,1,1,192.168.47,.com,None
AD-BENIGN-0045242,ACC-894727,2026-07-29 22:09:00,Travel,282,13.82,0.0308,0,1,1,192.168.93,.co,None
AD-BENIGN-0023177,ACC-655821,2026-07-27 07:43:00,Travel,635,115.71,0.0114,0,1,1,192.168.17,.org,None
AD-BENIGN-0012303,ACC-625422,2026-09-07 08:08:00,Travel,32,79.93,0.0181,0,0,1,192.168.144,.co,None
AD-BENIGN-0015543,ACC-919732,2026-07-02 23:27:00,Education,131,12.13,0.0393,0,0,1,192.168.28,.org,None
AD-BENIGN-0002729,ACC-850248,2026-08-14 09:00:00,E-Commerce,227,7.63,0.1246,0,0,1,192.168.37,.net,None
AD-BENIGN-0053045,ACC-619901,2026-08-08 11:54:00,E-Commerce,815,11.35,0.0825,0,0,1,192.168.23,.co,None
AD-BENIGN-0030969,ACC-319513,2026-07-01 07:17:00,E-Commerce,120,257.83,0.1034,0,0,1,192.168.61,.co,None
AD-BENIGN-0061195,ACC-774705,2026-07-07 08:56:00,SaaS,1185,17.27,0.0328,0,0,1,192.168.83,.io,None
AD-BENIGN-0027131,ACC-123873,2026-08-15 04:00:00,Education,128,63.54,0.0813,0,0,1,192.168.35,.org,None
AD-BENIGN-0012012,ACC-737520,2026-07-27 07:47:00,Local Services,897,30.22,0.115,0,0,1,192.168.74,.net,None
AD-BENIGN-0027332,ACC-989152,2026-08-17 06:15:00,Local Services,745,12.92,0.0867,0,1,1,192.168.184,.net,None
AD-BENIGN-0002218,ACC-446231,2026-09-04 23:29:00,E-Commerce,220,86.57,0.042,0,0,1,192.168.4,.net,None
AD-BENIGN-0090419,ACC-480512,2026-07-07 06:29:00,Travel,77,49.37,0.0489,0,0,1,192.168.210,.net,None
AD-BENIGN-0013156,ACC-514387,2026-08-16 15:09:00,Education,229,16.61,0.0588,0,0,1,192.168.148,.io,None
AD-BENIGN-0065202,ACC-521141,2026-07-27 09:16:00,SaaS,338,15.53,0.0846,0,0,1,192.168.55,.org,None
AD-BENIGN-0047101,ACC-250545,2026-07-14 08:37:00,SaaS,23,84.25,0.0059,0,0,1,192.168.137,.org,None
AD-BENIGN-0009282,ACC-203361,2026-09-04 01:04:00,Education,351,8.56,0.0168,0,1,1,192.168.213,.io,None
AD-BENIGN-0048189,ACC-957449,2026-07-02 14:30:00,Education,587,59.25,0.0111,0,0,1,192.168.114,.io,None
AD-BENIGN-0071229,ACC-923855,2026-07-28 08:21:00,SaaS,415,12.78,0.1773,0,1,1,192.168.148,.co,None
AD-BENIGN-0075650,ACC-338821,2026-08-25 13:01:00,E-Commerce,355,29.03,0.0442,0,0,1,192.168.123,.net,None
AD-BENIGN-0094776,ACC-623060,2026-09-01 05:37:00,E-Commerce,14,34.7,0.0526,0,1,1,192.168.14,.org,None
AD-BENIGN-0074112,ACC-865510,2026-08-20 06:22:00,Travel,892,19.7,0.0286,0,0,1,192.168.225,.org,None
AD-BENIGN-0092550,ACC-735632,2026-08-30 06:48:00,E-Commerce,1080,15.83,0.0594,0,0,1,192.168.234,.io,None
AD-BENIGN-0039256,ACC-346407,2026-08-16 08:21:00,Travel,63,15.83,0.0349,0,0,1,192.168.116,.org,None
AD-BENIGN-0078709,ACC-843244,2026-07-30 09:02:00,Local Services,385,47.27,0.0562,0,0,1,192.168.79,.co,None
AD-BENIGN-0054184,ACC-577522,2026-07-10 11:10:00,E-Commerce,343,28.06,0.0093,0,0,1,192.168.160,.org,None
AD-BENIGN-0000692,ACC-741274,2026-07-25 06:04:00,Travel,1705,72.56,0.0216,0,0,1,192.168.210,.co,None
AD-BENIGN-0026675,ACC-879381,2026-07-06 06:14:00,Education,193,60.54,0.0735,0,0,1,192.168.40,.net,None
AD-BENIGN-0074456,ACC-605274,2026-08-30 23:13:00,Travel,18,22.64,0.0035,0,1,0,192.168.137,.org,None
AD-BENIGN-0075912,ACC-535368,2026-08-18 10:03:00,Education,128,2.75,0.0402,1,1,1,192.168.128,.io,None
AD-BENIGN-0095073,ACC-830722,2026-08-01 15:25:00,Local Services,401,26.79,0.0527,0,0,1,192.168.100,.co,None
AD-BENIGN-0082412,ACC-963083,2026-07-10 07:06:00,Education,29,8.76,0.0257,0,0,1,192.168.119,.org,None
AD-BENIGN-0084868,ACC-635713,2026-08-05 21:41:00,Travel,536,106.68,0.0323,1,0,1,192.168.73,.org,None
AD-BENIGN-0010528,ACC-662919,2026-08-27 15:47:00,Local Services,97,39.31,0.0317,0,0,1,192.168.137,.org,None
AD-BENIGN-0049085,ACC-956203,2026-07-09 21:57:00,Education,107,15.27,0.052,0,0,1,192.168.159,.com,None
AD-BENIGN-0063543,ACC-265862,2026-07-27 19:20:00,Travel,66,23.49,0.0645,0,0,1,192.168.161,.io,None
AD-BENIGN-0021257,ACC-307976,2026-08-06 16:17:00,SaaS,71,43.43,0.0518,0,0,1,192.168.202,.co,None
AD-BENIGN-0095023,ACC-316102,2026-07-05 01:13:00,Education,464,10.99,0.0572,0,0,1,192.168.24,.net,None
AD-BENIGN-0031590,ACC-226218,2026-08-08 10:24:00,E-Commerce,450,203.53,0.0898,0,0,1,192.168.159,.io,None
AD-BENIGN-0075150,ACC-493884,2026-08-21 21:25:00,SaaS,48,35.24,0.1628,1,0,1,192.168.194,.com,None
AD-BENIGN-0082906,ACC-724586,2026-07-26 14:45:00,E-Commerce,1095,16.61,0.0109,0,0,1,192.168.125,.io,None
AD-BENIGN-0033654,ACC-727161,2026-08-02 00:39:00,Education,230,7.33,0.0615,0,0,1,192.168.138,.org,None
AD-BENIGN-0003510,ACC-819609,2026-07-05 06:49:00,Travel,172,42.22,0.0346,0,0,1,192.168.43,.io,None
AD-BENIGN-0077570,ACC-791138,2026-07-04 21:52:00,Education,23,9.27,0.0288,0,0,1,192.168.56,.net,None
AD-BENIGN-0015981,ACC-420268,2026-08-03 01:17:00,Education,33,45.24,0.0577,0,1,1,192.168.154,.net,None
AD-BENIGN-0012434,ACC-895504,2026-07-29 03:30:00,Travel,483,14.25,0.0349,0,0,1,192.168.81,.com,None
AD-BENIGN-0073760,ACC-764084,2026-07-10 14:48:00,Travel,403,77.33,0.0622,0,1,1,192.168.84,.net,None
AD-BENIGN-0046008,ACC-683109,2026-08-08 08:53:00,E-Commerce,1245,19.42,0.0298,0,0,1,192.168.239,.net,None
AD-BENIGN-0006024,ACC-933244,2026-09-06 03:16:00,E-Commerce,652,14.38,0.0355,0,1,1,192.168.159,.co,None
AD-BENIGN-0031123,ACC-293307,2026-07-11 18:13:00,E-Commerce,97,49.19,0.0522,0,1,1,192.168.92,.net,None
AD-BENIGN-0041635,ACC-752805,2026-07-09 00:01:00,SaaS,262,66.8,0.0547,0,0,1,192.168.94,.co,None
AD-BENIGN-0065967,ACC-580123,2026-07-16 19:56:00,Travel,69,35.19,0.0399,0,1,1,192.168.85,.io,None
AD-BENIGN-0075653,ACC-845262,2026-09-07 16:33:00,Travel,82,26.64,0.0242,0,0,1,192.168.81,.com,None
AD-BENIGN-0042028,ACC-384554,2026-07-16 09:53:00,SaaS,354,28.06,0.1026,0,1,1,192.168.112,.co,None
AD-BENIGN-0086221,ACC-668153,2026-08-25 17:16:00,Education,76,97.93,0.003,0,1,1,192.168.191,.net,None
AD-BENIGN-0045823,ACC-385818,2026-08-09 22:28:00,Local Services,943,15.18,0.0393,0,0,1,192.168.50,.com,None
AD-BENIGN-0021810,ACC-328506,2026-08-08 19:33:00,Local Services,1612,164.5,0.0178,0,1,1,192.168.35,.io,None
AD-BENIGN-0051564,ACC-733288,2026-08-29 23:23:00,SaaS,25,46.53,0.0381,0,0,1,192.168.102,.io,None
AD-BENIGN-0011308,ACC-664262,2026-07-30 23:23:00,E-Commerce,36,77.11,0.0218,0,0,1,192.168.250,.io,None
AD-BENIGN-0031837,ACC-248154,2026-07-26 15:56:00,Travel,23,43.94,0.0306,0,1,1,192.168.66,.org,None
AD-BENIGN-0022383,ACC-103461,2026-07-11 23:20:00,Local Services,292,61.18,0.0178,0,0,1,192.168.226,.org,None
AD-BENIGN-0002551,ACC-287417,2026-07-23 05:22:00,Education,97,163.94,0.0576,0,0,1,192.168.65,.net,None
AD-BENIGN-0089351,ACC-130842,2026-08-24 18:05:00,Travel,376,36.18,0.0163,0,0,1,192.168.236,.org,None
AD-BENIGN-0036877,ACC-383609,2026-09-04 01:08:00,Local Services,39,11.6,0.0478,0,0,1,192.168.39,.io,None
AD-BENIGN-0043386,ACC-569482,2026-07-07 22:37:00,Education,262,45.05,0.0183,0,0,1,192.168.176,.com,None
AD-BENIGN-0095240,ACC-472309,2026-08-28 11:53:00,Local Services,265,38.3,0.0308,0,1,1,192.168.174,.com,None
AD-BENIGN-0012773,ACC-639894,2026-07-25 13:56:00,Education,284,11.13,0.0054,0,0,1,192.168.249,.io,None
AD-BENIGN-0065284,ACC-504619,2026-07-25 22:50:00,SaaS,796,58.19,0.0457,0,0,1,192.168.245,.net,None
AD-BENIGN-0089891,ACC-844775,2026-08-10 02:52:00,Local Services,463,31.7,0.064,0,0,1,192.168.101,.net,None
AD-BENIGN-0090270,ACC-595373,2026-07-07 07:59:00,Travel,39,14.67,0.0152,0,0,1,192.168.156,.io,None
AD-FRAUD-0000898,ACC-GHOST-124,2026-08-07 14:32:00,Financial Services,4,2456.62,0.2944,3,1,0,10.104.13,.live,Misrepresentation: Financial Scam
AD-BENIGN-0061036,ACC-882418,2026-07-21 21:23:00,SaaS,114,24.38,0.0732,0,0,1,192.168.233,.com,None
AD-BENIGN-0055074,ACC-535770,2026-07-30 01:08:00,E-Commerce,25,40.16,0.0853,0,1,1,192.168.50,.org,None
AD-BENIGN-0018111,ACC-758322,2026-07-03 17:08:00,Local Services,20,26.62,0.0099,0,1,1,192.168.114,.com,None
AD-BENIGN-0001567,ACC-479017,2026-08-07 08:43:00,Local Services,369,13.52,0.0131,0,0,0,192.168.91,.net,None
AD-BENIGN-0063385,ACC-497685,2026-08-12 12:58:00,Travel,29,24.16,0.0563,1,0,1,192.168.224,.co,None
AD-BENIGN-0033488,ACC-489529,2026-07-17 23:44:00,Travel,168,31.0,0.0532,0,1,1,192.168.171,.net,None
AD-BENIGN-0024925,ACC-923153,2026-08-13 00:25:00,SaaS,168,6.13,0.0043,0,0,1,192.168.169,.io,None
AD-BENIGN-0013622,ACC-293908,2026-07-09 08:07:00,E-Commerce,126,345.95,0.0373,0,1,1,192.168.111,.net,None
AD-BENIGN-0060897,ACC-594332,2026-08-02 21:27:00,SaaS,57,91.24,0.1178,0,0,1,192.168.8,.org,None
AD-BENIGN-0040232,ACC-443220,2026-07-23 12:33:00,Travel,71,47.29,0.0583,0,0,1,192.168.14,.io,None
AD-BENIGN-0058707,ACC-427373,2026-08-03 17:33:00,Education,1150,7.01,0.0442,0,0,1,192.168.50,.net,None
AD-BENIGN-0076440,ACC-481100,2026-07-25 18:19:00,Travel,614,143.47,0.0082,0,0,1,192.168.104,.co,None
AD-BENIGN-0018913,ACC-267303,2026-07-21 06:42:00,Local Services,562,30.19,0.0304,0,1,1,192.168.212,.co,None
AD-BENIGN-0012296,ACC-945707,2026-08-07 06:21:00,Travel,65,33.2,0.0627,0,0,1,192.168.140,.net,None
AD-BENIGN-0021073,ACC-994917,2026-08-22 09:40:00,Education,48,115.92,0.0574,1,0,1,192.168.129,.com,None
AD-BENIGN-0009136,ACC-470145,2026-08-21 14:44:00,Travel,123,31.75,0.043,0,0,0,192.168.67,.com,None
AD-BENIGN-0045696,ACC-137218,2026-08-03 15:08:00,Travel,16,1.89,0.0277,0,0,1,192.168.145,.co,None
AD-BENIGN-0036783,ACC-254746,2026-08-03 06:43:00,E-Commerce,197,15.62,0.0308,0,0,1,192.168.188,.io,None
AD-BENIGN-0093472,ACC-440400,2026-08-23 21:03:00,SaaS,406,26.78,0.0869,0,0,1,192.168.150,.co,None
AD-BENIGN-0082895,ACC-116930,2026-07-17 13:21:00,SaaS,964,50.02,0.0053,0,0,1,192.168.5,.net,None
AD-BENIGN-0016798,ACC-932943,2026-08-19 21:20:00,SaaS,425,353.92,0.0392,0,1,1,192.168.177,.org,None
AD-BENIGN-0067477,ACC-772636,2026-07-01 16:07:00,Travel,339,8.47,0.021,0,1,1,192.168.3,.com,None
AD-BENIGN-0066153,ACC-495132,2026-08-11 06:47:00,Travel,37,37.73,0.1583,0,1,1,192.168.81,.io,None
AD-BENIGN-0072201,ACC-856997,2026-07-16 09:52:00,Education,188,58.31,0.0993,0,0,1,192.168.250,.co,None
AD-BENIGN-0061461,ACC-811067,2026-09-04 21:02:00,Education,25,40.95,0.1006,0,0,1,192.168.243,.net,None
AD-BENIGN-0018169,ACC-149362,2026-07-16 14:34:00,Local Services,296,25.4,0.0265,0,0,1,192.168.180,.org,None
AD-BENIGN-0042611,ACC-176896,2026-07-07 09:08:00,SaaS,99,393.28,0.0072,0,0,1,192.168.164,.org,None
AD-BENIGN-0048194,ACC-526394,2026-07-10 15:18:00,SaaS,120,16.11,0.0093,0,1,0,192.168.69,.net,None
AD-BENIGN-0056928,ACC-179654,2026-07-26 15:03:00,Education,1504,10.47,0.0185,0,0,1,192.168.163,.com,None
AD-BENIGN-0071425,ACC-799090,2026-08-03 03:11:00,Local Services,175,42.92,0.0678,0,1,1,192.168.231,.net,None
AD-BENIGN-0096181,ACC-241825,2026-07-29 22:58:00,Education,241,115.87,0.1923,0,0,1,192.168.34,.org,None
AD-BENIGN-0013182,ACC-926310,2026-07-25 21:09:00,Travel,173,96.2,0.0233,0,1,1,192.168.163,.org,None
AD-BENIGN-0004316,ACC-705854,2026-07-04 09:14:00,Education,524,3.45,0.0456,0,1,1,192.168.95,.co,None
AD-BENIGN-0051665,ACC-692302,2026-08-22 19:57:00,Travel,202,56.96,0.0226,0,1,1,192.168.161,.org,None
AD-BENIGN-0069299,ACC-459094,2026-07-26 09:23:00,Travel,86,104.78,0.0042,0,1,1,192.168.159,.co,None
AD-BENIGN-0029707,ACC-731424,2026-08-24 13:05:00,SaaS,324,23.52,0.0926,0,0,1,192.168.156,.net,None
AD-BENIGN-0055224,ACC-698123,2026-07-25 09:29:00,Local Services,153,23.8,0.0306,0,0,1,192.168.140,.net,None
AD-BENIGN-0057202,ACC-273404,2026-07-16 02:08:00,Education,801,17.31,0.0918,0,1,1,192.168.93,.io,None
AD-BENIGN-0057271,ACC-726887,2026-07-24 16:53:00,E-Commerce,40,59.46,0.1053,0,1,1,192.168.226,.net,None
AD-BENIGN-0085541,ACC-301096,2026-09-05 10:03:00,Travel,74,25.76,0.0059,0,1,1,192.168.47,.co,None
AD-BENIGN-0038157,ACC-914616,2026-07-22 23:47:00,SaaS,552,7.67,0.0158,0,0,1,192.168.60,.com,None
AD-BENIGN-0053682,ACC-504009,2026-07-08 11:32:00,E-Commerce,293,89.39,0.084,0,0,1,192.168.126,.org,None
AD-BENIGN-0003343,ACC-345348,2026-07-29 01:05:00,Travel,425,12.79,0.0404,0,0,1,192.168.200,.io,None
AD-BENIGN-0003210,ACC-373402,2026-07-19 19:39:00,SaaS,443,28.69,0.0463,0,0,1,192.168.116,.org,None
AD-BENIGN-0054482,ACC-895623,2026-08-28 06:19:00,Travel,36,29.29,0.1208,0,0,1,192.168.63,.net,None
AD-BENIGN-0094772,ACC-890486,2026-07-20 22:50:00,Travel,240,23.98,0.0206,0,0,1,192.168.7,.org,None
AD-BENIGN-0059408,ACC-990635,2026-07-30 20:35:00,Travel,852,14.79,0.0353,0,0,1,192.168.155,.io,None
AD-BENIGN-0001848,ACC-478076,2026-08-09 14:17:00,Education,232,4.56,0.0151,1,0,1,192.168.14,.net,None
AD-BENIGN-0060584,ACC-649144,2026-07-03 15:40:00,SaaS,229,58.88,0.0241,0,0,1,192.168.29,.com,None
AD-BENIGN-0037547,ACC-269930,2026-07-02 08:09:00,E-Commerce,16,117.52,0.0309,0,1,0,192.168.10,.io,None
AD-BENIGN-0081683,ACC-749242,2026-08-12 08:58:00,Local Services,684,63.08,0.0909,0,0,1,192.168.84,.io,None
AD-BENIGN-0031545,ACC-822607,2026-08-30 19:50:00,Travel,104,77.92,0.0685,1,0,1,192.168.57,.org,None
AD-BENIGN-0057360,ACC-184595,2026-07-04 21:22:00,Local Services,507,9.82,0.0656,0,0,1,192.168.144,.co,None
